Date,Fund_Return,SPY_Return,Residual,Fund,Year,Quantile
2018-05-17,0.0162960459878485,-0.0008444318668725,0.0170098306142765,FNARX,2018,10
2021-04-01,0.0280568682112341,0.0107989931189667,0.0170166864244098,FNARX,2021,10
2013-08-15,0.0030402445435251,-0.0139857127714049,0.0170200719852626,FNARX,2013,10
2013-04-24,0.0176494511884812,0.000633861366222,0.0170215275162441,RYEIX,2013,10
2006-03-23,0.0149487296265387,-0.0020712819193519,0.0170243616237224,FRNRX,2006,10
2008-01-18,0.0064525827935602,-0.0102671170455016,0.0170248559345184,FSENX,2008,10
2011-01-28,-0.001564921408699,-0.0174627886418795,0.0170322760324555,RYEIX,2011,10
2011-01-31,0.0247071352000458,0.0075163704655945,0.0170329370911264,FRNRX,2011,10
2006-12-06,0.0160896269931036,-0.0008452607608684,0.0170330605622388,RYEIX,2006,10
2025-05-23,0.0097404396900986,-0.0068256686531443,0.0170372074943003,RYEIX,2025,10
1999-02-25,0.0076044385291846,-0.0094814818869096,0.0170372724017377,FNARX,1999,10
2001-10-04,0.018025476514651,0.0008387991334362,0.0170400497262731,FNARX,2001,10
2022-06-21,0.0437380988753464,0.0251735674215896,0.0170402218807947,RYEIX,2022,10
2020-04-22,0.0395847169045462,0.0221947317227908,0.0170406065944175,FNARX,2020,10
2015-10-28,0.0290792806333788,0.0113744774626154,0.0170409774050822,RYEIX,2015,10
2009-08-03,0.0345211021213387,0.0164961213941212,0.0170417794314961,RYEIX,2009,10
2023-04-28,0.0254235598797969,0.008535293091842,0.017041876234463,ICPAX,2023,10
2006-10-25,0.0207607187607661,0.0034087875699269,0.0170424365725946,FSENX,2006,10
2024-03-05,0.0067591385744072,-0.0099941014754979,0.0170461257164817,FSENX,2024,10
2011-05-18,0.026206549246265,0.008935699811907,0.0170473506732162,FNARX,2011,10
2000-11-15,0.0202191424259712,0.0031451201124454,0.0170477109062088,PRNEX,2000,10
2010-02-01,0.0328924455165864,0.0155508449860273,0.0170478675877825,FRNRX,2010,10
2001-12-03,0.0109744950244088,-0.0059622882276224,0.0170484628514405,FSENX,2001,10
2000-10-17,-0.008215751632736,-0.0248757867967178,0.0170501295809517,FRNRX,2000,10
2011-08-09,0.0641320179913922,0.0464994956527555,0.0170523969305804,FNARX,2011,10
2002-07-16,-0.0031022929680701,-0.0192768664804178,0.0170559467078196,ICPAX,2002,10
1999-09-07,0.012908935083626,-0.0036772201913111,0.0170593308604257,ICPAX,1999,10
2023-10-09,0.0233472802989405,0.0064021996262904,0.0170636843537336,PRNEX,2023,10
2022-11-11,0.0269741598521631,0.0096787920042717,0.0170648142492131,FNARX,2022,10
2020-06-03,0.0311622177673391,0.013307985608109,0.0170698366708071,RYEIX,2020,10
1999-05-14,-0.0075472863881822,-0.0259383720924029,0.0170707816799151,PRNEX,1999,10
2022-01-04,0.016923854688956,-0.000335043172349,0.0170777458466524,PRNEX,2022,10
2001-04-06,0.0008742665063798,-0.015210870348491,0.0170791205078107,RYEIX,2001,10
2018-07-03,0.013084123452252,-0.0035314683639003,0.0170849534980115,ICPAX,2018,10
2000-11-15,0.0205334185042103,0.0031451201124454,0.0170906540602456,FSENX,2000,10
2018-06-07,0.0166051662321957,-0.000108261803361,0.0170932143058589,ICPAX,2018,10
1999-03-31,0.0,-0.0160482035791386,0.0170944016671183,RYEIX,1999,10
1999-10-13,-0.0098443522930656,-0.0258846451459808,0.0170945724982253,ICPAX,1999,10
2011-02-23,0.0110324464106048,-0.0061445431491089,0.0170966610070521,FNARX,2011,10
2025-05-08,0.0245340152751663,0.0069677939758885,0.0170967704741857,FSENX,2025,10
2015-04-15,0.0215503558582728,0.0044869716447457,0.0170967749205113,PRNEX,2015,10
2015-10-28,0.0283977730798723,0.0113744774626154,0.0171026118232021,ICPAX,2015,10
2008-12-29,0.0145286860205882,-0.0028682226109838,0.0171030495366275,PRNEX,2008,10
2025-03-10,-0.0106007396693024,-0.0266354947786658,0.0171086823171784,ICPAX,2025,10
2000-07-26,0.0066986410200127,-0.0097584290562223,0.0171110503335817,RYEIX,2000,10
2018-11-21,0.0208333357987142,0.0034072898673687,0.0171166186259385,FSENX,2018,10
2020-08-24,0.0278366183551157,0.0101331567425801,0.0171170421383133,RYEIX,2020,10
2001-03-30,0.0278096147628164,0.0104774504097813,0.0171242492453101,FRNRX,2001,10
2008-05-06,0.0262820878132796,0.0086629193850118,0.0171244300317694,RYEIX,2008,10
2011-05-09,0.0211959769542533,0.0038746107186808,0.0171252172448893,RYEIX,2011,10
2002-09-27,-0.0144010273130295,-0.0347603254595669,0.0171256534045673,VGENX,2002,10
2004-03-30,0.0206720291793616,0.0033752419963293,0.0171317778327691,RYEIX,2004,10
2022-05-05,-0.0151083274313842,-0.0355427580154764,0.0171324714956813,VGENX,2022,10
2022-10-05,0.0149252992080517,-0.0023282109093117,0.0171369497159303,FNARX,2022,10
2024-04-19,0.0081735419300508,-0.0087283171337239,0.0171378552396052,FSENX,2024,10
2009-01-08,0.0215625100910286,0.0040804743907201,0.0171423527475153,FSENX,2009,10
2022-11-22,0.0296234400736159,0.0134571036080992,0.0171425653144887,VGENX,2022,10
2018-06-18,0.0149126764663076,-0.0020570732352465,0.0171434887257644,RYEIX,2018,10
2018-12-26,0.0707737418953207,0.0505249787082737,0.0171435900231694,RYEIX,2018,10
2014-11-20,0.0189660216981151,0.0017539339042149,0.0171481799919294,RYEIX,2014,10
2022-04-18,0.0177057656308301,0.0004111125273613,0.0171520858592721,FNARX,2022,10
2006-04-17,0.016792149071988,-0.0003885506947899,0.0171565859929428,FRNRX,2006,10
2022-01-07,0.0133066411342843,-0.0039534025109252,0.0171589126384502,FNARX,2022,10
2019-01-07,0.0248754287948611,0.007884549866667,0.0171615164421536,ICPAX,2019,10
2023-06-02,0.0319027710692085,0.0144612471835068,0.0171662217830823,FRNRX,2023,10
2006-06-29,0.0377007223186649,0.0202004423799539,0.017169834920396,FNARX,2006,10
2018-09-24,0.0143382697099265,-0.0033216428245045,0.0171711856016129,VGENX,2018,10
1999-03-08,0.0238665161369648,0.0064925629264263,0.0171736493288256,FNARX,1999,10
2017-07-19,0.0223575843009149,0.0054139764020921,0.0171788931724069,ICPAX,2017,10
2006-04-17,0.0169324731176319,-0.0003885506947899,0.0171821970030137,FSENX,2006,10
2016-02-03,0.0229592482179281,0.0059949064124291,0.0171844258214782,ICPAX,2016,10
2006-10-10,0.0187377643887121,0.0013323713657844,0.0171892209846298,FSENX,2006,10
2006-09-18,0.018658669364286,0.0013636432419532,0.0171894526407946,PRNEX,2006,10
2021-02-10,0.0168920247151267,-0.000435786864201,0.0171911077552766,FSENX,2021,10
1999-05-14,-0.0091529831182785,-0.0259383720924029,0.0171934573074265,FRNRX,1999,10
2020-03-25,0.0324482500648155,0.0149704647026576,0.017193869708117,FRNRX,2020,10
2016-11-09,0.028416566246382,0.010602075750949,0.0171988301643986,RYEIX,2016,10
2012-09-07,0.0213033624441745,0.0038948640421574,0.0172110864543601,RYEIX,2012,10
2000-06-21,0.0169255810137127,-0.0004215167776956,0.0172124354404882,FNARX,2000,10
2001-04-20,0.0090590148860056,-0.0091527209588776,0.0172138962878693,VGENX,2001,10
2024-05-28,0.0180582384879348,0.0006988262568832,0.0172141134635801,FNARX,2024,10
2004-01-23,0.0137458347196568,-0.0032233228671608,0.0172156216187272,RYEIX,2004,10
2002-03-27,0.0199157127482454,0.0026249968891411,0.0172156271166182,FRNRX,2002,10
2009-06-11,0.0219015090704903,0.0044489452481533,0.0172206004725879,RYEIX,2009,10
2000-09-29,0.0083297822861541,-0.0094826204606282,0.0172242536153119,PRNEX,2000,10
2009-10-08,0.0244152493018046,0.0076559310854109,0.0172290455062409,VGENX,2009,10
2019-12-04,0.0235412544153454,0.0061704937011211,0.0172356989386902,FRNRX,2019,10
2001-07-25,0.0279477819808098,0.0110360469517665,0.0172365094197921,PRNEX,2001,10
2021-12-16,0.0083025165229742,-0.0088184206550594,0.0172394169239584,FRNRX,2021,10
2019-04-05,0.0223365811420972,0.0048404236608896,0.0172397823161822,RYEIX,2019,10
1999-06-23,0.0122793399416565,-0.004908423780865,0.0172401048187199,FRNRX,1999,10
2007-06-04,0.0173388418737547,0.0001301252695977,0.0172460662793361,RYEIX,2007,10
2002-01-23,0.0244322990090759,0.0076528003627782,0.0172489525921117,VGENX,2002,10
2003-03-24,-0.0180995067503902,-0.0332335691169216,0.017251905672524,RYEIX,2003,10
2008-01-14,0.0258346612807305,0.0080629962683773,0.0172529913468235,FSENX,2008,10
2020-06-12,0.0299240296112321,0.0119756179089092,0.0172538889246925,FSENX,2020,10
2000-11-28,0.0,-0.0172294042583991,0.0172543141876436,FNARX,2000,10
2009-05-18,0.0473877192080482,0.0284072495302665,0.0172545141194189,RYEIX,2009,10
2001-08-21,-0.0009000464267131,-0.0170584674023709,0.0172676171065198,RYEIX,2001,10
2024-02-15,0.024372017627968,0.0068997627299032,0.0172680851051125,FNARX,2024,10
1999-07-12,0.0124995957374962,-0.0044485850724736,0.0172710497562962,RYEIX,1999,10
2003-06-11,0.0280611943191908,0.0105797814207011,0.0172717668341668,FRNRX,2003,10
2016-09-21,0.0291735428336781,0.0112456827889066,0.0172720656588059,RYEIX,2016,10
2008-11-10,0.003981879584457,-0.0131041273240566,0.0172769805364877,FRNRX,2008,10
2005-10-24,0.0336896120757113,0.0154914346027039,0.0172776264475556,RYEIX,2005,10
2015-04-29,0.0126784038545035,-0.0041148282803253,0.017277858657905,ICPAX,2015,10
2011-10-27,0.0525832740880323,0.0348351671294653,0.0172787214338652,FNARX,2011,10
2024-10-31,-0.0026238186177729,-0.0196029773494035,0.0172800621573208,FRNRX,2024,10
2008-03-05,0.0237971788570534,0.0063164798265378,0.0172820668628584,FNARX,2008,10
2009-06-01,0.0395805201896326,0.0242083933415948,0.0172870530019635,VGENX,2009,10
1999-08-31,0.0140481691927518,-0.0037715237648521,0.0172916868278967,VGENX,1999,10
2008-03-25,0.018271746758121,0.0009649981584605,0.0172920372618206,RYEIX,2008,10
2017-03-29,0.0184275351794562,0.0009349380928844,0.0172942873141865,FSENX,2017,10
2016-09-29,0.0083044877107592,-0.0090471868340812,0.0172989033798546,FNARX,2016,10
2022-10-06,0.0062997249494085,-0.0103159215559973,0.0173043908863406,RYEIX,2022,10
2016-09-21,0.0287712212363682,0.0112456827889066,0.01730462848223,FRNRX,2016,10
2009-09-22,0.0230382338636077,0.0058249245689074,0.0173062286577878,PRNEX,2009,10
2005-03-31,0.0156952079322372,-0.0018614019591169,0.0173075466029438,PRNEX,2005,10
1999-05-04,0.0025469797714263,-0.0142792278127105,0.0173116842372355,FSENX,1999,10
2002-09-27,-0.0180044655102995,-0.0347603254595669,0.0173131539987087,FRNRX,2002,10
2007-10-15,0.0083014350054637,-0.008443492179362,0.017316910593576,RYEIX,2007,10
2001-03-12,-0.027246851954599,-0.0428016497963986,0.0173221880151919,FSENX,2001,10
2010-07-20,0.0283287260189606,0.0110916584888618,0.0173237842903262,ICPAX,2010,10
2015-08-10,0.0290224846712199,0.0125991095634732,0.0173246923212479,VGENX,2015,10
2004-05-24,0.0216935900549903,0.0041890284526693,0.0173261272297203,FNARX,2004,10
2014-10-28,0.0294675362345655,0.0114704419338664,0.0173272843814374,RYEIX,2014,10
2015-11-03,0.0203933404151488,0.0028992431236589,0.0173279080024019,FNARX,2015,10
2020-12-30,0.0188107548955911,0.0014269151955774,0.0173290168319065,FRNRX,2020,10
2005-09-26,0.018509557565526,0.0011526867601405,0.0173304555796054,RYEIX,2005,10
2018-06-18,0.0153379388445802,-0.0020570732352465,0.017331175451994,FSENX,2018,10
2005-08-31,0.0307149119202214,0.0126397063350991,0.0173324826631421,RYEIX,2005,10
2021-01-11,0.0104489324765795,-0.006740845232982,0.0173364488237888,FSENX,2021,10
2008-07-14,0.0088617413041101,-0.0090437949165634,0.0173369114644111,PRNEX,2008,10
2015-11-16,0.0314147088798504,0.0152065806211394,0.0173371043034081,VGENX,2015,10
2007-11-06,0.031066992123278,0.0134618561231378,0.0173386663966606,FNARX,2007,10
2005-12-01,0.0268527245153273,0.010206396832016,0.0173387366589897,VGENX,2005,10
2006-09-21,0.0124631317376409,-0.0048292387120405,0.0173433721091234,FRNRX,2006,10
2009-08-13,0.0254845773865808,0.0076389220089898,0.0173460413321394,FSENX,2009,10
1999-08-19,0.0090590079575298,-0.0081827444368077,0.0173494795059019,FRNRX,1999,10
2017-07-25,0.0200466211532801,0.0024310591419753,0.0173500104807714,FSENX,2017,10
2008-06-11,0.0024220291847711,-0.0147120207820601,0.0173522215455039,FRNRX,2008,10
2015-07-28,0.0303642968983326,0.012283749498525,0.0173600212382568,RYEIX,2015,10
2010-02-01,0.0338382428795918,0.0155508449860273,0.0173631421547594,RYEIX,2010,10
2011-10-26,0.0281349234109751,0.0101587806778975,0.0173632760017654,FSENX,2011,10
2007-11-08,0.0126864264986044,-0.0050705259187893,0.0173651076953932,PRNEX,2007,10
2016-09-29,0.0077122921597918,-0.0090471868340812,0.0173691076007104,RYEIX,2016,10
2020-11-24,0.0322779585521264,0.0161139766977731,0.0173721828360371,VGENX,2020,10
1999-07-06,0.0172858008925156,-0.0002237552240119,0.0173730162386376,FNARX,1999,10
2001-03-12,-0.0281349469846813,-0.0428016497963986,0.0173811926006247,RYEIX,2001,10
2009-04-24,0.031374434407575,0.0151102967624456,0.0173847071264367,VGENX,2009,10
2011-11-03,0.0357142857142858,0.0182273085048827,0.0173869746538053,ICPAX,2011,10
2022-08-22,-0.0037564226090203,-0.02082233818383,0.017387444817275,FRNRX,2022,10
2019-04-05,0.0219781467383106,0.0048404236608896,0.017388016566821,ICPAX,2019,10
2015-02-02,0.0304906545993086,0.0123842868447112,0.0173934777347171,FSENX,2015,10
2025-09-16,0.0158875331803722,-0.0013768510142991,0.0173957059139566,RYEIX,2025,10
2002-04-17,0.015659238219231,-0.0021206805232943,0.0173960480737873,VGENX,2002,10
2015-01-27,0.0034844928822226,-0.0131904115689246,0.0173970127311141,ICPAX,2015,10
2020-04-13,0.0083226569898009,-0.0091301127346019,0.0174007858490181,FNARX,2020,10
2001-01-31,0.0113438945718549,-0.0056598518944248,0.0174021476027494,RYEIX,2001,10
2022-03-01,0.0019478825046082,-0.0152303854035859,0.0174052077639875,FRNRX,2022,10
2013-02-14,0.0179735755424235,0.0009201398964369,0.0174063116192102,ICPAX,2013,10
2006-04-07,0.0072862616356603,-0.0101626125679024,0.0174066927708026,FNARX,2006,10
2009-07-16,0.0158023654849503,-0.0016088096592905,0.0174077023792928,FRNRX,2009,10
2006-11-03,0.0159045250019438,-0.0017545988415371,0.0174148124756669,PRNEX,2006,10
2020-10-30,0.0062958523290346,-0.0104251093313678,0.0174165147738651,RYEIX,2020,10
2005-10-24,0.0331965599150376,0.0154914346027039,0.0174193871085539,FNARX,2005,10
2021-11-22,0.0146342875708536,-0.0028152051736471,0.0174197296459972,FSENX,2021,10
2024-02-21,0.0185251545765083,0.0009058154624317,0.0174223382310186,FSENX,2024,10
2021-05-07,0.0251093439405367,0.0072779873288575,0.017422979823957,RYEIX,2021,10
1999-11-03,0.0239564897352881,0.0067334345251834,0.0174238140821066,ICPAX,1999,10
2022-01-04,0.0167064587078054,-0.000335043172349,0.0174272223627518,ICPAX,2022,10
2022-10-31,0.0100476857613061,-0.0072233698494403,0.0174394133415614,FSENX,2022,10
2022-07-29,0.0322961220833524,0.0145788611166752,0.0174399693927157,FRNRX,2022,10
2005-02-18,0.0188106795737079,0.0013308654900694,0.0174422879866081,RYEIX,2005,10
2020-11-10,0.0155642926371037,-0.001466668728528,0.0174462932149785,ICPAX,2020,10
2003-04-09,0.0034290015142826,-0.0131534744363419,0.0174481644860723,RYEIX,2003,10
2017-05-10,0.0193144019927131,0.0017958524113181,0.0174520278246855,RYEIX,2017,10
2022-04-12,0.0134724290532446,-0.0037052008283916,0.0174541428648866,RYEIX,2022,10
2022-09-14,0.0214545650570185,0.0038160078441518,0.0174636642578961,FNARX,2022,10
2016-01-27,0.0066163203062206,-0.0108832183794023,0.0174641986071122,FNARX,2016,10
2018-03-23,-0.0039119347159508,-0.0213144500845493,0.0174662082845689,FNARX,2018,10
2017-09-13,0.0180906680625461,0.0004798054294699,0.017467643225838,FNARX,2017,10
2000-05-08,0.0097780374757643,-0.0075113061388976,0.0174706423721068,FSENX,2000,10
2021-03-03,0.0040361574294658,-0.0132455209707005,0.0174750437397376,FRNRX,2021,10
2022-06-03,0.0026981955401186,-0.0164115533229847,0.0174781391681617,VGENX,2022,10
1999-10-12,0.0010413986143338,-0.0154309495574164,0.0174800555264822,RYEIX,1999,10
2003-03-24,-0.0170899522901316,-0.0332335691169216,0.0174809785827745,FSENX,2003,10
2002-01-24,0.0205021200048971,0.0030917792200204,0.017481571042122,VGENX,2002,10
2018-12-03,0.0309808837330864,0.0132413430345876,0.0174848736029654,FRNRX,2018,10
2014-12-16,0.0088809529110172,-0.0080190880040037,0.0174868306191349,ICPAX,2014,10
2000-04-27,0.0146695954682976,-0.0033071328623577,0.0174892682655991,VGENX,2000,10
2005-03-03,0.0178878190556119,0.0004126748925661,0.0174948746056494,RYEIX,2005,10
2024-10-31,-0.000197444977096,-0.0196029773494035,0.0174952787930671,VGENX,2024,10
2005-10-07,0.0211081413403291,0.0034395299026397,0.0174972927238974,FNARX,2005,10
2015-03-18,0.0294627503678863,0.0120222364676831,0.0175028801271032,ICPAX,2015,10
2002-04-26,-0.0017867302505215,-0.0190005545947011,0.0175045376267975,FRNRX,2002,10
2000-08-02,0.0227687115510373,0.0049962940773593,0.0175063225394645,RYEIX,2000,10
2008-05-20,0.0092920008061827,-0.0081089836733051,0.0175074639078806,FRNRX,2008,10
2009-05-20,0.0103508069116677,-0.0066942097415506,0.017507918287984,RYEIX,2009,10
2008-04-04,0.0163003436674853,-0.0010940321440121,0.0175080615084798,RYEIX,2008,10
2022-01-07,0.0141022671605384,-0.0039534025109252,0.0175117836712479,VGENX,2022,10
2002-09-26,0.0347690654919521,0.0163598932249113,0.0175176023449748,FSENX,2002,10
2006-07-26,0.0189018193669019,0.0013419803629048,0.0175216198056011,RYEIX,2006,10
2000-02-10,0.0195784697468046,0.0019910404039069,0.017523064145025,FRNRX,2000,10
2021-12-21,0.0355925992288879,0.0177589663116708,0.0175263670107108,FNARX,2021,10
2015-01-30,0.0062487782776929,-0.0125751508839803,0.0175272765481124,VGENX,2015,10
2011-05-18,0.0270223063564973,0.008935699811907,0.0175287100363336,FSENX,2011,10
2006-09-18,0.0189466744164692,0.0013636432419532,0.0175292785685376,FRNRX,2006,10
2019-03-20,0.0144990173841805,-0.003010238183511,0.0175294883435053,FRNRX,2019,10
2006-04-19,0.0196008033336902,0.0019130910545095,0.0175308854120177,FNARX,2006,10
2019-11-04,0.0217304879161439,0.0040175503688721,0.0175361311691981,FNARX,2019,10
2023-03-21,0.0306344432706779,0.0131304906668452,0.0175373190247776,ICPAX,2023,10
2006-11-21,0.0187386036983794,0.0009958852070466,0.0175416695080308,FSENX,2006,10
2002-03-27,0.0203312764253806,0.0026249968891411,0.0175426939114739,FNARX,2002,10
2018-07-30,0.0124123401291982,-0.0052236449322523,0.0175469135999354,FNARX,2018,10
2006-06-14,0.0255140942615448,0.0077519289322227,0.017549905161887,FNARX,2006,10
2020-10-30,0.0069820778511209,-0.0104251093313678,0.0175528444999054,FRNRX,2020,10
2021-09-02,0.0207174896667254,0.0030766297701618,0.0175581316623122,FRNRX,2021,10
1999-07-30,0.0045371166576055,-0.0123224758001837,0.0175589893698281,ICPAX,1999,10
2002-09-06,0.0312836644337599,0.0137415839437415,0.0175594563679418,ICPAX,2002,10
2020-08-24,0.0283061397371755,0.0101331567425801,0.0175612679070372,FSENX,2020,10
2009-07-30,0.0286344761215981,0.0104452633548868,0.0175634703400191,FSENX,2009,10
2000-09-26,0.0055180723456791,-0.0127825700469853,0.0175656707829612,PRNEX,2000,10
2015-01-21,0.0223732759783579,0.0050484896908593,0.0175668573360425,VGENX,2015,10
1999-11-15,0.0199854782596935,0.0023480151683152,0.0175670595692655,FRNRX,1999,10
2023-06-02,0.0328846193425047,0.0144612471835068,0.0175670615722503,RYEIX,2023,10
2008-04-30,0.0111420668699107,-0.0058957185069606,0.0175690126446492,ICPAX,2008,10
2024-01-03,0.0088484829954749,-0.0081666485379666,0.0175698515232795,RYEIX,2024,10
2000-11-10,-0.004431059546503,-0.0243251197338443,0.0175715153909763,VGENX,2000,10
2009-10-06,0.0321725201777538,0.0143240862350484,0.0175737784190653,FNARX,2009,10
2002-07-16,-0.0024086143278986,-0.0192768664804178,0.0175783429909539,FSENX,2002,10
2012-05-21,0.0350877356326868,0.0171879199032991,0.017578391223673,FRNRX,2012,10
1999-04-29,0.0104689397064203,-0.0076171967146464,0.0175809843567248,PRNEX,1999,10
1999-06-23,0.0126087134480288,-0.004908423780865,0.0175814518785934,FSENX,1999,10
2017-06-29,0.0082004214910553,-0.0087888499946854,0.0175827907210337,RYEIX,2017,10
2007-05-17,0.0156721299574127,-0.0019788189726781,0.0175835952377793,FSENX,2007,10
2018-04-11,0.0124350739534204,-0.0052423995240853,0.017588580070073,FNARX,2018,10
2016-04-26,0.0191426532740546,0.0014861523978921,0.0176006759948311,FRNRX,2016,10
2016-08-18,0.0200069139027059,0.0022442787781997,0.0176026639966327,FNARX,2016,10
2007-10-15,0.0089365678745165,-0.008443492179362,0.0176032550391186,FSENX,2007,10
2009-02-24,0.0573739857129975,0.037910005071132,0.0176038611430733,FSENX,2009,10
2024-04-02,0.0111714338414221,-0.0063580202061717,0.0176063154575681,FRNRX,2024,10
2006-06-23,0.0176581263899575,-0.0001609712802755,0.0176063296162058,VGENX,2006,10
1999-05-14,-0.0099900490825662,-0.0259383720924029,0.0176112523375028,RYEIX,1999,10
1999-11-26,0.0133960655413687,-0.0037420516571943,0.0176129892359413,ICPAX,1999,10
2003-12-18,0.0295203857363368,0.0112447386479246,0.0176199115772006,RYEIX,2003,10
2017-11-01,0.0191607668787177,0.0013222789095534,0.0176227695268514,FSENX,2017,10
2020-02-05,0.0294240856020151,0.0115478328457723,0.0176279546843735,FNARX,2020,10
2018-05-30,0.031761316947293,0.0133446990223946,0.0176299330609733,RYEIX,2018,10
2018-05-29,0.0054546737899106,-0.0115011650365646,0.0176337444120731,ICPAX,2018,10
2004-04-27,0.0185188612682696,0.0008755732759513,0.0176341530123104,RYEIX,2004,10
2016-05-25,0.0246210775961479,0.0067829674448582,0.0176350492002408,FNARX,2016,10
2016-09-08,0.0149249584949293,-0.0022832809308535,0.0176449396538155,ICPAX,2016,10
1999-03-04,0.0293945405778692,0.01265514926463,0.0176456013645069,VGENX,1999,10
2010-07-20,0.0289556325599134,0.0110916584888618,0.0176456694683197,FRNRX,2010,10
2021-10-04,0.0054916268016198,-0.0128959980937232,0.0176476066064445,PRNEX,2021,10
2008-06-02,0.0066284443383402,-0.010331637027521,0.0176498057323465,RYEIX,2008,10
2000-11-24,0.0382686291389966,0.0204557693264719,0.017654544884681,ICPAX,2000,10
2015-08-12,0.0190032813076987,0.0011978437416764,0.0176554011800974,FNARX,2015,10
