Fund,Sector,Year,Total_Days,Alpha,Beta,Alpha_Pvalue,Beta_Pvalue,R_Squared,Adj_R_Squared,Residual_Std,Fstatistic,F_Pvalue
FREAX,real estate,2019,250,0.000580362447728369,0.37943290300838917,0.20025195726151934,1.4340445983562275e-10,0.15305809037013884,0.14964300202485703,0.007076336251698541,44.818193526854046,1.434044598356238e-10
FREAX,real estate,2020,250,-0.0008812888128435126,1.0635546081836624,0.25310050364249154,3.1234713400678577e-82,0.7747290664057414,0.7738207158670548,0.012153969764983855,852.8965783694011,3.123471340067706e-82
FREAX,real estate,2021,250,0.0007762887887179215,0.7069383669998457,0.09577307912154402,3.5640099097997444e-28,0.3870098542248295,0.38453811976605856,0.0072736227087490295,156.57420353207473,3.5640099097996637e-28
FREAX,real estate,2022,250,-0.00041551635303785595,0.8106446901769518,0.47436903349404225,3.844944020548265e-58,0.6478953057824686,0.646475528789656,0.009159814380630233,456.33596618505965,3.844944020548305e-58
FREAX,real estate,2023,250,-0.0004932797852385447,1.019658756690305,0.3887945112864325,8.06519426835193e-36,0.46774058259186424,0.4655943752636056,0.008970459689396049,217.9382096190023,8.065194268352412e-36
FREAX,real estate,2024,250,-0.000346103824088364,0.5640155055014565,0.5205752999569924,4.490754951021798e-15,0.21992170661173438,0.2167762296222655,0.008444179519448286,69.9168066872024,4.490754951021724e-15
FREAX,real estate,2025,249,-0.00019871120249620341,0.5390029636761745,0.7028103157325418,6.992901042684137e-29,0.39619124283216733,0.39374667296509114,0.008192884261997876,162.06992001665304,6.992901042684294e-29
RPFRX,real estate,1999,250,-0.0004600571202228623,0.1565939598651733,0.2528748007587984,1.1932855228364522e-05,0.07454473282147922,0.07081305835704965,0.00633118301312771,19.976215377853233,1.1932855228364837e-05
RPFRX,real estate,2000,250,0.0010603942852367026,0.15568603991603072,0.0083136329895907,1.9141832660970894e-08,0.11978741204404708,0.11623816773777296,0.006302009107662269,33.75011740733054,1.914183266097066e-08
RPFRX,real estate,2001,249,0.00037628734626491946,0.28532063664714613,0.26138421633255304,1.1449048294823183e-25,0.3591511852685666,0.3565566556542693,0.005273629973004308,138.42631947210927,1.1449048294822632e-25
RPFRX,real estate,2002,251,0.0004771064941501133,0.2816652632405521,0.3134612207654134,8.089907597932192e-20,0.284015922316351,0.28114048425336435,0.007473325879249516,98.77309686210421,8.08990759793208e-20
RPFRX,real estate,2003,250,0.0009511063798317042,0.39640851310519476,0.007247688742409353,3.6767673920473186e-25,0.3519724995469248,0.3493594854321945,0.005531970280138552,134.69980799674119,3.6767673920473296e-25
RPFRX,real estate,2004,250,0.0009269104622952935,0.6261564657298047,0.11042420287074717,5.195028870338249e-13,0.18991621280852533,0.18664974592468864,0.009130291341288182,58.14117196420537,5.19502887033844e-13
RPFRX,real estate,2005,250,0.00037717118679338386,0.8971202252336918,0.38842468284992726,8.867442096015596e-31,0.41578123566781877,0.41342551484389867,0.006895976472556597,176.49851860456425,8.867442096015857e-31
RPFRX,real estate,2006,250,0.0007000335303868824,0.8515071838597027,0.07992806889691495,5.908735552412631e-31,0.41768023940068644,0.4153321758498827,0.006271488664586171,177.88285127875898,5.908735552412491e-31
RPFRX,real estate,2007,250,-0.0009233094352564093,1.1396964096195998,0.07064258505981967,1.2510503651935226e-61,0.6699317479932481,0.668600827622253,0.008037528632909886,503.3597520882645,1.251050365193496e-61
RPFRX,real estate,2008,250,-0.00011449830906784837,1.1698631327218652,0.9339020830601005,8.979925250614278e-61,0.664653887681431,0.6633016856156302,0.02176970765240667,491.5344418497603,8.97992525061464e-61
RPFRX,real estate,2009,250,1.3878485052150963e-05,1.7919176200130351,0.9894297999429984,1.3171423452473444e-80,0.7678362179725757,0.7669000736902071,0.016517660289669358,820.2114059061336,1.3171423452471978e-80
RPFRX,real estate,2010,250,0.00020488356293428534,1.1336061899611365,0.6361088448886265,2.7436132626226628e-83,0.7790997317383694,0.7782090048502177,0.006829941540390969,874.6785822924986,2.743613262622466e-83
RPFRX,real estate,2011,250,0.0003494339317700219,1.0191090792823343,0.4225195024888633,2.3021936726252037e-95,0.8234353961432416,0.822723442095432,0.006876835808019311,1156.5850333694004,2.302193672625242e-95
RPFRX,real estate,2012,250,0.0002361873345111394,0.7012806283095616,0.4758366588500563,1.318729982799673e-42,0.5305266501398729,0.528633612438824,0.0052193475825876275,280.2514972870943,1.3187299827997453e-42
RPFRX,real estate,2013,250,-0.0009726413515475809,0.892134422624618,0.021404855230654808,2.3304884512968122e-35,0.4631871551491368,0.46102258722635103,0.006568086078763501,213.98596471531727,2.3304884512966571e-35
RPFRX,real estate,2014,250,0.0007015956543506743,0.5785775769378763,0.025121841950005306,3.0874447116459596e-30,0.4099070638308052,0.40752765683012293,0.004905034921984779,172.27278213154554,3.087444711646021e-30
RPFRX,real estate,2015,250,-3.2851369246985284e-06,0.746128712454687,0.9939134338420076,5.206766965652699e-43,0.5340197319869118,0.5321407792933106,0.006801503402114121,284.2113767981144,5.206766965652981e-43
RPFRX,real estate,2016,250,1.1548219415996147e-05,0.7390418838389655,0.9807718237307652,1.0074956026204381e-28,0.39318584795205,0.3907390166937921,0.0075522715685226284,160.69185262574965,1.0074956026204617e-28
RPFRX,real estate,2017,250,-3.954411024417727e-05,0.4876655855649791,0.914957368791037,4.1412079791093974e-08,0.11444560583306429,0.11087482198561682,0.005755662151851271,32.050555486543686,4.141207979109716e-08
RPFRX,real estate,2018,250,-4.005429916618515e-05,0.5162892943901881,0.9374693291402327,1.1473899808001115e-22,0.3214945523043715,0.3187586432410826,0.008063244534867014,117.50922449078196,1.1473899808001327e-22
RPFRX,real estate,2019,250,0.0005550637589141322,0.4063729468321167,0.18946415473849362,3.6582088638192415e-13,0.1921673654588616,0.1889099758034537,0.00660572474794448,58.99428247395313,3.658208863819104e-13
RPFRX,real estate,2020,250,-0.0009460171726127691,1.1035725937664271,0.28471049516516705,4.647082945251292e-74,0.7378630263364496,0.736806022410387,0.013939842808217516,698.0702797244656,4.647082945250609e-74
RPFRX,real estate,2021,250,0.0008271668492856008,0.7247851594482677,0.0911952598470866,3.668964390456884e-27,0.37544939681426814,0.372931047607874,0.007642243753003167,149.0855183470995,3.668964390456791e-27
RPFRX,real estate,2022,250,-0.0005397057176833597,0.8152373775536832,0.34131294261263734,2.9966763479995657e-60,0.6613855796071882,0.6600201988797978,0.008940917485261882,484.3964517290967,2.996676347999418e-60
RPFRX,real estate,2023,250,-0.0005624365886637209,1.0828965819804215,0.3972947533703802,1.5883484747188503e-31,0.42378406580877515,0.42146061446122984,0.010413770390079052,182.394206901085,1.5883484747189065e-31
RPFRX,real estate,2024,250,-0.00046275754633307183,0.6480169233914991,0.42640489582589625,1.2270152984238667e-16,0.24196131977121826,0.23890471218965048,0.009117807628159115,79.16008624408418,1.2270152984238517e-16
RPFRX,real estate,2025,249,-0.0005531012779103152,0.5855887594740039,0.3232356716619357,2.2650562297209096e-29,0.4016452003404294,0.3992227112729818,0.00880033550194987,165.79856055392014,2.265056229721182e-29
FRESX,real estate,1999,250,-0.0001729919561074766,0.12286619084617426,0.6770179804199314,0.0008029381517549782,0.04437642349822701,0.04052310262523584,0.0065424483112728835,11.516410120235124,0.0008029381517549847
FRESX,real estate,2000,250,0.0012186110614277538,0.15066065651870147,0.002955439316004008,8.51755973333021e-08,0.10943139173988592,0.10584038928722406,0.006418059569621481,30.473772486223808,8.517559733329988e-08
FRESX,real estate,2001,249,0.0004770766258271964,0.22669682854477607,0.1581126808077301,9.394728474454541e-18,0.25822513456994367,0.2552219974629395,0.005316423559510458,85.98513000544662,9.394728474454698e-18
FRESX,real estate,2002,251,0.0004930127341574687,0.2921823470306546,0.30492417390423965,1.6960159227991196e-20,0.29285979928648576,0.29001987880169244,0.0075871234171846465,103.12253489301774,1.6960159227992105e-20
FRESX,real estate,2003,250,0.0008093688550877856,0.42556866844946717,0.02008319279033348,1.2066715421704395e-28,0.39230776802410927,0.3898573961209806,0.005447441168774549,160.1013166708358,1.2066715421704372e-28
FRESX,real estate,2004,250,0.0009679937253584463,0.6376364936683631,0.10487007486079516,8.094539109251152e-13,0.1870614532949907,0.18378347528408334,0.009384857615791243,57.06610986179705,8.094539109251502e-13
FRESX,real estate,2005,250,0.000440912121859602,0.9734486794029354,0.3522334171443936,7.754292222965961e-31,0.41640940000515947,0.4140562121019544,0.007473030541057097,176.95543965614343,7.754292222965915e-31
FRESX,real estate,2006,250,0.0006193050743648591,0.9052548318335595,0.1876139379945081,1.308744169167714e-26,0.3690538511343211,0.366509713437282,0.007383217352351223,145.06048613793237,1.308744169167738e-26
FRESX,real estate,2007,250,-0.001237116082885524,1.3050659551091148,0.059530682015102615,1.2996089585578656e-53,0.6170773031584138,0.615533260025988,0.010329159520293613,399.6503013416223,1.2996089585578886e-53
FRESX,real estate,2008,250,0.0013215778862356038,1.429022618407403,0.46388749114760375,4.5042223371235105e-56,0.6341374159852172,0.6326621636303189,0.0284364311983058,429.85012962675484,4.5042223371237215e-56
FRESX,real estate,2009,250,2.4607317728743526e-05,2.2285284469215303,0.9862899934049483,5.901847813382058e-73,0.7324424671933794,0.7313636061739979,0.022579148860984683,678.9034491331031,5.901847813382385e-73
FRESX,real estate,2010,250,0.0004613408186371058,1.3916581158432537,0.41196223177574975,1.1471887058763212e-78,0.7593308935290058,0.7583604535835583,0.008865033440335976,782.4604676375002,1.1471887058763689e-78
FRESX,real estate,2011,250,0.0003405333637130961,1.1914782755453381,0.514688241508979,4.538565139292238e-93,0.8157558704447566,0.8150129505675177,0.008251516680278114,1098.0401728872464,4.5385651392923245e-93
FRESX,real estate,2012,250,0.00021587346531407915,0.8144566811698655,0.5759741305640482,2.0952685939401857e-42,0.5287765577668182,0.5268764632416844,0.006083000398716985,278.28960652869824,2.0952685939400866e-42
FRESX,real estate,2013,250,-0.0009501485370491146,1.0064586654393743,0.03555661768301132,4.4793641169778515e-38,0.48947982433384674,0.4874212752384186,0.007029271919652868,237.77903836297307,4.47936411697785e-38
FRESX,real estate,2014,250,0.0008116351645699683,0.562123083490392,0.030581913763428795,5.031881924845992e-22,0.3134257994886067,0.3106573551317059,0.005878557727839521,113.21368938022685,5.031881924846214e-22
FRESX,real estate,2015,250,0.00016728616282359954,0.7631711604007093,0.7415827944802009,2.131193700270254e-35,0.4635722542723879,0.4614092391686475,0.008011335233423088,214.31762241084695,2.131193700270283e-35
FRESX,real estate,2016,250,-8.281214771633289e-05,0.7727963020680565,0.8785743238291399,1.5764119241964873e-25,0.35635186055431556,0.3537565051533248,0.00854337390205773,137.30368504378777,1.576411924196522e-25
FRESX,real estate,2017,250,-0.00018803286559564852,0.48193252638632433,0.6292475336309971,2.3120609190795463e-07,0.1024534412453102,0.0988343018954928,0.006052246131626877,28.30878596881944,2.3120609190794192e-07
FRESX,real estate,2018,250,-1.6675887646400141e-06,0.5294741956557365,0.9976133948100586,1.4438778427046663e-20,0.29475649331351905,0.2919127694962348,0.008804597510506624,103.65158934281331,1.44387784270472e-20
FRESX,real estate,2019,250,0.0005645964114519497,0.4034618445580639,0.21135125625685242,1.0307575834239535e-11,0.1705062269412475,0.1671614939853654,0.007055271305788753,50.97753069984087,1.0307575834239212e-11
FRESX,real estate,2020,250,-0.0009381400075529394,1.0697313035624325,0.25254084720257164,1.1898880525994717e-77,0.7547537480334282,0.7537648518561436,0.012922720720033313,763.2285020111278,1.1898880525995043e-77
FRESX,real estate,2021,250,0.0008272980057179636,0.6883784309361018,0.0711581293027681,9.078091452137636e-28,0.3823995948072506,0.3799092705927637,0.007151972094146394,153.5541406949056,9.078091452137455e-28
FRESX,real estate,2022,250,-0.00036768613932244577,0.8302356481677537,0.5304894803235616,3.627773477545525e-59,0.6545213031325589,0.6531282438709965,0.009245337291912,469.8445509048467,3.6277734775454016e-59
FRESX,real estate,2023,250,-0.0005730019569988273,1.0738762367141352,0.3010040947107398,2.6610488941688726e-40,0.5100734062364392,0.5080978957777151,0.008679687580052421,258.1982818587005,2.661048894168823e-40
FRESX,real estate,2024,250,-0.0003114042614080782,0.5446277301099449,0.5862616060630133,6.026109569582924e-13,0.18896197894696087,0.18569166434594042,0.008969423060364199,57.78097889664982,6.02610956958321e-13
FRESX,real estate,2025,249,-0.00017674676215562537,0.5407056792248672,0.7432629193200786,1.5881635526226285e-27,0.3808256793504804,0.378318900724369,0.008488924782669657,151.9183526553471,1.5881635526225923e-27
STMDX,real estate,1999,250,-0.0004157013447041411,0.11468132944396978,0.2141081658852635,0.00010727902788011257,0.05882087373945777,0.05502579661743934,0.005263853008967845,15.49925649684171,0.00010727902788011236
STMDX,real estate,2000,250,0.0007916396300528074,0.16959415962874838,0.03843249091177657,2.0622599305685556e-10,0.1506252857718442,0.1472003877306015,0.0060138525044400514,43.97949485153048,2.062259930568396e-10
STMDX,real estate,2001,249,0.0007056576604323446,0.3437828079232176,0.04445796230363383,1.0621308930905146e-31,0.4269314097042677,0.4246112939540826,0.005511194425702967,184.0129785206611,1.062130893090469e-31
STMDX,real estate,2002,251,0.0004371487001773171,0.32661435159278457,0.39818633667622205,1.0254031545668044e-21,0.30847734438341434,0.30570014496326736,0.008171976808347654,111.0749707585255,1.0254031545668422e-21
STMDX,real estate,2003,250,0.0007839543192063199,0.44045236935305626,0.02072908426934486,2.4452232645422776e-31,0.42178651938776435,0.41945501341755365,0.005303849873867576,180.90732975891132,2.4452232645424006e-31
STMDX,real estate,2004,250,0.000559732717497222,0.7287391361501088,0.3837531673832648,4.647778732051026e-14,0.2052934686954555,0.202089006875679,0.010122918374904928,64.06488210547039,4.647778732051192e-14
STMDX,real estate,2005,250,2.9926708423416898e-05,0.9945607889652109,0.9471926063982068,4.817296583142328e-34,0.4499770513373581,0.4477592168669442,0.007130440666852876,202.89027758387493,4.817296583142113e-34
STMDX,real estate,2006,250,0.00047545507410308197,0.8932370969400777,0.23184356461625738,2.3657604391632532e-33,0.44290726672771064,0.44066092506129007,0.006248814338068916,197.16825510051197,2.365760439163205e-33
STMDX,real estate,2007,250,-0.000896451489246383,1.097446509983974,0.10058894732412622,2.6400667918672824e-54,0.6219558838551045,0.6204315124190363,0.00859649804984742,408.0080937880472,2.640066791867018e-54
STMDX,real estate,2008,250,0.0012549388416346625,1.226572178339541,0.4463810480832622,6.475009792303528e-52,0.6048468588510063,0.6032534994108893,0.02597298071002242,379.60477945053435,6.475009792303683e-52
STMDX,real estate,2009,250,0.000161297526290785,1.8637260679968897,0.8926743793951779,4.276456740834613e-73,0.7331356482784075,0.7320595823440462,0.018849626305350645,681.3110840773788,4.276456740834745e-73
STMDX,real estate,2010,250,0.00030098322943352345,1.2460454005398482,0.5567769349411011,3.072132228176359e-77,0.752873053712024,0.751876574089895,0.008077672190474403,755.5328147138055,3.0721322281761948e-77
STMDX,real estate,2011,250,0.00021751579462558765,1.1315756077377106,0.661239737309018,4.782451402529038e-93,0.8156781518088186,0.8149349185499832,0.007838690164017018,1097.472619951004,4.782451402528864e-93
STMDX,real estate,2012,250,0.0002680783318908995,0.7578716165167484,0.45252639810120476,8.647429773328602e-43,0.5321160683061474,0.5302294395493173,0.005622559093147565,282.0459861961497,8.647429773329208e-43
STMDX,real estate,2013,250,-0.0009075055858231059,0.9857854078560591,0.034532440766200594,9.85469756569073e-40,0.5048932787616512,0.5028968806921417,0.006675861910254679,252.90210728650277,9.85469756569068e-40
